latitude,longitude,turbidez,clorofila,data,B2,B3,B4,B5,B8,B11,NDCI,NDVI,FAI,MNDWI,B3_B2_ratio,B4_B3_ratio,B5_B4_ratio,Image_Date,Cloud_Percentage,Month,Season
-18.48928,-45.42733,,1.07,2019-08-22,331.0,333.0,138.0,117.0,75.0,34.0,-0.08235294117647059,-0.29577464788732394,-44.51111111111112,0.8147138964577657,1.0060422960725075,0.4144144144144144,0.8478260869565217,2019-09-04,0.006496,9.0,4.0
-18.48928,-45.42733,,1.07,2020-08-27,220.0,235.0,87.0,82.0,63.0,31.0,-0.029585798816568046,-0.16,-14.044444444444451,0.7669172932330827,1.0681818181818181,0.3702127659574468,0.9425287356321839,2020-07-30,0.007784,7.0,3.0
-18.48928,-45.42733,,1.07,2016-01-09,,,,,,,,,,,,,,,,,
-18.48928,-45.42733,,1.07,2018-01-21,,,,,,,,,,,,,,,,,
-18.48928,-45.42733,,1.07,2019-01-21,411.0,536.0,211.0,181.0,128.0,77.0,-0.07653061224489796,-0.2448377581120944,-59.17777777777778,0.7487765089722676,1.3041362530413625,0.39365671641791045,0.8578199052132701,2019-01-07,0.206862,1.0,1.0
-18.48928,-45.42733,,1.07,2020-02-03,467.0,626.0,233.0,196.0,109.0,43.0,-0.08624708624708624,-0.36257309941520466,-90.22222222222223,0.8714499252615845,1.3404710920770877,0.3722044728434505,0.8412017167381974,2020-02-01,14.123249,2.0,1.0
-18.48928,-45.42733,,2.14,2021-08-26,377.0,387.0,184.0,165.0,116.0,51.0,-0.054441260744985676,-0.22666666666666666,-44.355555555555554,0.7671232876712328,1.026525198938992,0.4754521963824289,0.8967391304347826,2021-08-14,0.007913,8.0,3.0
-18.48928,-45.42733,,2.14,2021-01-30,356.0,543.0,174.0,131.0,71.0,27.0,-0.14098360655737704,-0.4204081632653061,-76.86666666666667,0.9052631578947369,1.5252808988764044,0.32044198895027626,0.7528735632183908,2021-01-21,3.366939,1.0,1.0
-18.48928,-45.42733,,3.2,2021-02-03,356.0,543.0,174.0,131.0,71.0,27.0,-0.14098360655737704,-0.4204081632653061,-76.86666666666667,0.9052631578947369,1.5252808988764044,0.32044198895027626,0.7528735632183908,2021-01-21,3.366939,1.0,1.0
-18.48928,-45.42733,,2.14,2023-08-18,381.0,396.0,162.0,139.0,89.0,42.0,-0.07641196013289037,-0.2908366533864542,-51.66666666666666,0.8082191780821918,1.0393700787401574,0.4090909090909091,0.8580246913580247,2023-09-13,0.001523,9.0,4.0
-18.48928,-45.42733,,1.0,2023-05-23,367.0,467.0,159.0,136.0,75.0,23.0,-0.07796610169491526,-0.358974358974359,-59.82222222222222,0.9061224489795918,1.2724795640326976,0.3404710920770878,0.8553459119496856,2023-05-16,0.001135,5.0,2.0
-18.48928,-45.42733,,1.0,2022-08-25,292.0,339.0,142.0,121.0,93.0,48.0,-0.07984790874524715,-0.20851063829787234,-32.28888888888889,0.751937984496124,1.1609589041095891,0.41887905604719766,0.852112676056338,2022-08-19,0.001974,8.0,3.0
-18.21276,-45.29314,,2.14,2022-06-02,509.0,726.0,336.0,243.0,108.0,43.0,-0.16062176165803108,-0.5135135135135135,-175.9111111111111,0.8881664499349805,1.4263261296660117,0.4628099173553719,0.7232142857142857,2022-06-20,0.002532,6.0,3.0
-18.21276,-45.29314,,2.14,2023-08-18,372.0,436.0,178.0,141.0,100.0,67.0,-0.11598746081504702,-0.2805755395683453,-58.26666666666665,0.7335984095427436,1.1720430107526882,0.40825688073394495,0.7921348314606742,2023-09-13,0.001523,9.0,4.0
-18.21276,-45.29314,,1.0,2023-05-23,316.0,343.0,127.0,104.0,76.0,41.0,-0.09956709956709957,-0.2512315270935961,-35.71111111111111,0.7864583333333334,1.0854430379746836,0.37026239067055394,0.8188976377952756,2023-05-16,0.001135,5.0,2.0
-18.22376,-45.26183,,1.0,2022-06-02,510.0,740.0,360.0,253.0,121.0,60.0,-0.17455138662316477,-0.4968814968814969,-185.66666666666669,0.85,1.4509803921568627,0.4864864864864865,0.7027777777777777,2022-06-20,0.002532,6.0,3.0
-18.22376,-45.26183,,1.07,2017-02-16,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2018-02-27,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2019-02-27,305.0,379.0,119.0,95.0,57.0,33.0,-0.11214953271028037,-0.3522727272727273,-46.71111111111111,0.8398058252427184,1.2426229508196722,0.31398416886543534,0.7983193277310925,2019-03-08,0.245998,3.0,2.0
-18.22376,-45.26183,,1.07,2020-02-21,269.0,365.0,110.0,88.0,51.0,24.0,-0.1111111111111111,-0.36645962732919257,-43.71111111111111,0.8766066838046273,1.3568773234200744,0.3013698630136986,0.8,2020-03-17,4.889838,3.0,2.0
-18.22376,-45.26183,,1.07,2021-02-03,408.0,568.0,178.0,135.0,89.0,52.0,-0.13738019169329074,-0.3333333333333333,-66.6,0.832258064516129,1.392156862745098,0.31338028169014087,0.7584269662921348,2021-01-21,3.366939,1.0,1.0
-18.22376,-45.26183,,1.07,2022-02-24,497.0,682.0,322.0,265.0,142.0,43.0,-0.09710391822827939,-0.3879310344827586,-130.39999999999998,0.8813793103448276,1.3722334004024146,0.47214076246334313,0.8229813664596274,2022-03-02,3.571253,3.0,2.0
-18.22376,-45.26183,,1.07,2016-04-29,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2018-05-15,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2019-05-21,426.0,568.0,239.0,161.0,66.0,37.0,-0.195,-0.5672131147540984,-137.0888888888889,0.8776859504132232,1.3333333333333333,0.42077464788732394,0.6736401673640168,2019-06-06,0.009675,6.0,3.0
-18.22376,-45.26183,,1.07,2020-05-06,525.0,798.0,354.0,244.0,99.0,38.0,-0.18394648829431437,-0.5629139072847682,-198.8222222222222,0.9090909090909091,1.52,0.44360902255639095,0.6892655367231638,2020-05-11,0.120411,5.0,2.0
-18.22376,-45.26183,,1.07,2021-05-19,258.0,266.0,138.0,141.0,93.0,65.0,0.010752688172043012,-0.19480519480519481,-32.022222222222226,0.6072507552870091,1.0310077519379846,0.518796992481203,1.0217391304347827,2021-06-10,0.196616,6.0,3.0
-18.22376,-45.26183,,1.07,2016-08-23,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2019-08-22,255.0,268.0,124.0,93.0,74.0,40.0,-0.14285714285714285,-0.25252525252525254,-35.06666666666666,0.7402597402597403,1.0509803921568628,0.4626865671641791,0.75,2019-09-04,0.006496,9.0,4.0
-18.22376,-45.26183,,1.07,2020-08-26,250.0,265.0,93.0,99.0,72.0,50.0,0.03125,-0.12727272727272726,-13.355555555555554,0.6825396825396826,1.06,0.35094339622641507,1.064516129032258,2020-07-30,0.007784,7.0,3.0
-18.22376,-45.26183,,1.07,2016-01-08,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2018-01-20,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2019-01-20,392.0,463.0,162.0,123.0,80.0,37.0,-0.1368421052631579,-0.33884297520661155,-59.77777777777777,0.852,1.1811224489795917,0.34989200863930886,0.7592592592592593,2019-01-07,0.206862,1.0,1.0
-18.22376,-45.26183,,1.07,2020-02-01,310.0,393.0,118.0,106.0,63.0,25.0,-0.05357142857142857,-0.30386740331491713,-38.46666666666667,0.8803827751196173,1.267741935483871,0.30025445292620867,0.8983050847457628,2020-02-01,14.123249,2.0,1.0
-18.22376,-45.26183,,2.14,2021-08-26,361.0,383.0,157.0,154.0,102.0,56.0,-0.00964630225080386,-0.21235521235521235,-37.04444444444445,0.744874715261959,1.0609418282548477,0.40992167101827676,0.9808917197452229,2021-08-14,0.007913,8.0,3.0
-18.22376,-45.26183,,3.2,2021-01-30,408.0,568.0,178.0,135.0,89.0,52.0,-0.13738019169329074,-0.3333333333333333,-66.6,0.832258064516129,1.392156862745098,0.31338028169014087,0.7584269662921348,2021-01-21,3.366939,1.0,1.0
-18.22376,-45.26183,,57.7,2018-08-21,,,,,,,,,,,,,,,,,
-18.22376,-45.26183,,1.07,2023-08-18,390.0,434.0,180.0,143.0,101.0,69.0,-0.11455108359133127,-0.28113879003558717,-59.26666666666665,0.7256461232604374,1.1128205128205129,0.4147465437788018,0.7944444444444444,2023-09-13,0.001523,9.0,4.0
-18.22376,-45.26183,,1.0,2023-05-23,327.0,375.0,154.0,118.0,92.0,46.0,-0.1323529411764706,-0.25203252032520324,-42.80000000000001,0.7814726840855107,1.146788990825688,0.4106666666666667,0.7662337662337663,2023-05-16,0.001135,5.0,2.0
-18.22376,-45.26183,,1.0,2022-08-23,247.0,256.0,99.0,73.0,66.0,47.0,-0.1511627906976744,-0.2,-23.75555555555556,0.6897689768976898,1.0364372469635628,0.38671875,0.7373737373737373,2022-08-19,0.001974,8.0,3.0
-18.954852,-44.790712,7.02,,2020-12-16,718.0,1316.0,1868.0,1951.0,880.0,367.0,0.021733438072793924,-0.35953420669577874,-721.1555555555556,0.5638740344622698,1.8328690807799444,1.419452887537994,1.0444325481798715,2021-01-01,3.468201,1.0,1.0
-18.954852,-44.790712,43.6,,2021-01-28,877.0,1532.0,2024.0,1962.0,852.0,325.0,-0.015554440541896638,-0.40751043115438107,-869.9555555555555,0.6499730748519117,1.7468643101482326,1.321148825065274,0.9693675889328063,2021-01-21,1.504331,1.0,1.0
-18.954852,-44.790712,73.1,,2021-02-25,866.0,1368.0,1426.0,1343.0,901.0,540.0,-0.029974720115565186,-0.22561237645036528,-367.4888888888888,0.4339622641509434,1.579676674364896,1.0423976608187135,0.9417952314165497,2021-03-17,1.857416,3.0,2.0
-18.954852,-44.790712,1.68,,2021-04-26,425.0,758.0,484.0,389.0,170.0,144.0,-0.10882016036655212,-0.4801223241590214,-253.55555555555554,0.6807095343680709,1.7835294117647058,0.6385224274406333,0.8037190082644629,2021-04-01,0.196204,4.0,2.0
-18.954852,-44.790712,4.65,,2021-05-24,275.0,499.0,270.0,195.0,124.0,232.0,-0.16129032258064516,-0.37055837563451777,-139.24444444444447,0.3652530779753762,1.8145454545454545,0.5410821643286573,0.7222222222222222,2021-06-20,0.009791,6.0,3.0
-18.954852,-44.790712,6.72,,2021-06-23,257.0,464.0,227.0,172.0,130.0,176.0,-0.13784461152882205,-0.27170868347338933,-87.93333333333334,0.45,1.8054474708171206,0.4892241379310345,0.7577092511013216,2021-07-20,0.002538,7.0,3.0
-18.954852,-44.790712,77.7,,2021-07-29,257.0,464.0,227.0,172.0,130.0,176.0,-0.13784461152882205,-0.27170868347338933,-87.93333333333334,0.45,1.8054474708171206,0.4892241379310345,0.7577092511013216,2021-07-20,0.002538,7.0,3.0
-18.954852,-44.790712,5.41,,2021-08-24,359.0,608.0,400.0,514.0,628.0,432.0,0.12472647702407003,0.22178988326848248,222.31111111111113,0.16923076923076924,1.6935933147632312,0.6578947368421053,1.285,2021-09-18,0.006875,9.0,4.0
-18.954852,-44.790712,12.0,,2021-09-29,359.0,608.0,400.0,514.0,628.0,432.0,0.12472647702407003,0.22178988326848248,222.31111111111113,0.16923076923076924,1.6935933147632312,0.6578947368421053,1.285,2021-09-18,0.006875,9.0,4.0
-18.954852,-44.790712,46.4,,2021-10-26,1158.0,1672.0,1580.0,1600.0,883.0,760.0,0.006289308176100629,-0.2829882257409663,-551.2222222222222,0.375,1.4438687392055267,0.9449760765550239,1.0126582278481013,2021-10-28,3.270076,10.0,4.0
-18.937726,-44.785451,6.22,,2020-12-16,711.0,1288.0,1186.0,1519.0,921.0,613.0,0.12310536044362293,-0.12577123872804935,-163.13333333333344,0.3550762756443977,1.811533052039381,0.9208074534161491,1.2807757166947724,2021-01-01,3.468201,1.0,1.0
-18.937726,-44.785451,74.3,,2021-01-28,1044.0,1738.0,2274.0,2180.0,1004.0,423.0,-0.021104625056129322,-0.38743136058572303,-940.9333333333334,0.6085145765849144,1.6647509578544062,1.3084004602991945,0.9586631486367634,2021-01-21,1.504331,1.0,1.0
-18.937726,-44.785451,40.3,,2021-02-25,608.0,1005.0,733.0,656.0,343.0,304.0,-0.05543556515478762,-0.362453531598513,-313.73333333333335,0.5355233002291826,1.6529605263157894,0.7293532338308458,0.8949522510231923,2021-03-17,1.857416,3.0,2.0
-18.937726,-44.785451,2.3,,2021-04-26,336.0,544.0,272.0,251.0,201.0,178.0,-0.040152963671128104,-0.15010570824524314,-54.28888888888889,0.5069252077562327,1.619047619047619,0.5,0.9227941176470589,2021-04-01,0.196204,4.0,2.0
-18.937726,-44.785451,4.31,,2021-05-24,308.0,550.0,418.0,438.0,210.0,617.0,0.02336448598130841,-0.33121019108280253,-243.3777777777778,-0.05741216795201371,1.7857142857142858,0.76,1.0478468899521531,2021-06-20,0.009791,6.0,3.0
-18.937726,-44.785451,3.88,,2021-06-23,282.0,484.0,372.0,503.0,224.0,655.0,0.14971428571428572,-0.2483221476510067,-198.31111111111113,-0.15013169446883232,1.7163120567375887,0.768595041322314,1.3521505376344085,2021-07-20,0.002538,7.0,3.0
-18.937726,-44.785451,12.8,,2021-07-29,282.0,484.0,372.0,503.0,224.0,655.0,0.14971428571428572,-0.2483221476510067,-198.31111111111113,-0.15013169446883232,1.7163120567375887,0.768595041322314,1.3521505376344085,2021-07-20,0.002538,7.0,3.0
-18.937726,-44.785451,2.76,,2021-08-25,667.0,985.0,805.0,843.0,607.0,887.0,0.023058252427184466,-0.14022662889518414,-212.57777777777778,0.05235042735042735,1.4767616191904047,0.817258883248731,1.0472049689440994,2021-09-18,0.006875,9.0,4.0
-18.937726,-44.785451,2.84,,2021-09-29,667.0,985.0,805.0,843.0,607.0,887.0,0.023058252427184466,-0.14022662889518414,-212.57777777777778,0.05235042735042735,1.4767616191904047,0.817258883248731,1.0472049689440994,2021-09-18,0.006875,9.0,4.0
-18.937726,-44.785451,11.1,,2021-10-26,1210.0,1644.0,1512.0,1530.0,907.0,987.0,0.005917159763313609,-0.25010334849111204,-511.66666666666674,0.24971493728620298,1.3586776859504133,0.9197080291970803,1.0119047619047619,2021-10-28,3.270076,10.0,4.0
-18.900019,-44.790283,4.46,,2020-12-16,350.0,623.0,423.0,1005.0,3030.0,1240.0,0.40756302521008403,0.7549956559513467,2461.7555555555555,-0.33118625872249063,1.78,0.6789727126805778,2.375886524822695,2021-01-01,3.468201,1.0,1.0
-18.900019,-44.790283,40.1,,2021-01-28,225.0,533.0,389.0,1119.0,3410.0,1011.0,0.48408488063660476,0.7952092655962095,2910.4222222222224,-0.30958549222797926,2.368888888888889,0.7298311444652908,2.8766066838046274,2021-01-21,1.504331,1.0,1.0
-18.900019,-44.790283,36.4,,2021-02-25,405.0,568.0,422.0,1053.0,3664.0,1438.0,0.4277966101694915,0.7934410181106216,3061.3777777777777,-0.4336989032901296,1.4024691358024692,0.7429577464788732,2.495260663507109,2021-03-17,1.857416,3.0,2.0
-18.900019,-44.790283,2.55,,2021-04-26,262.0,445.0,275.0,579.0,1350.0,756.0,0.3559718969555035,0.6615384615384615,989.4888888888888,-0.2589508742714405,1.6984732824427482,0.6179775280898876,2.1054545454545455,2021-04-01,0.196204,4.0,2.0
-18.900019,-44.790283,2.11,,2021-05-24,204.0,324.0,268.0,509.0,695.0,946.0,0.31016731016731014,0.4434060228452752,306.4666666666667,-0.48976377952755906,1.588235294117647,0.8271604938271605,1.8992537313432836,2021-06-20,0.009791,6.0,3.0
-18.900019,-44.790283,1.25,,2021-06-23,206.0,319.0,257.0,299.0,553.0,491.0,0.07553956834532374,0.3654320987654321,254.39999999999998,-0.2123456790123457,1.5485436893203883,0.8056426332288401,1.1634241245136188,2021-07-20,0.002538,7.0,3.0
-18.900019,-44.790283,1.62,,2021-07-29,206.0,319.0,257.0,299.0,553.0,491.0,0.07553956834532374,0.3654320987654321,254.39999999999998,-0.2123456790123457,1.5485436893203883,0.8056426332288401,1.1634241245136188,2021-07-20,0.002538,7.0,3.0
-18.900019,-44.790283,7.85,,2021-08-25,337.0,485.0,426.0,524.0,628.0,983.0,0.1031578947368421,0.19165085388994307,102.97777777777776,-0.33923705722070846,1.4391691394658754,0.8783505154639175,1.2300469483568075,2021-09-18,0.006875,9.0,4.0
-18.900019,-44.790283,4.32,,2021-09-29,337.0,485.0,426.0,524.0,628.0,983.0,0.1031578947368421,0.19165085388994307,102.97777777777776,-0.33923705722070846,1.4391691394658754,0.8783505154639175,1.2300469483568075,2021-09-18,0.006875,9.0,4.0
-18.900019,-44.790283,4.69,,2021-10-26,427.0,620.0,425.0,511.0,527.0,806.0,0.09188034188034189,0.10714285714285714,34.26666666666665,-0.13043478260869565,1.4519906323185012,0.6854838709677419,1.2023529411764706,2021-10-28,3.270076,10.0,4.0
-18.859987343773696,-44.91254351355064,29.3,,2020-12-16,414.0,783.0,583.0,1335.0,3642.0,2351.0,0.3920750782064651,0.7240236686390532,2744.688888888889,-0.5003190810465858,1.891304347826087,0.7445721583652618,2.289879931389365,2021-01-01,3.468201,1.0,1.0
-18.859987343773696,-44.91254351355064,70.8,,2021-01-28,560.0,1050.0,1070.0,1483.0,2564.0,1960.0,0.1617704661182922,0.41111722619702806,1335.7777777777778,-0.3023255813953488,1.875,1.019047619047619,1.385981308411215,2021-01-21,1.504331,1.0,1.0
-18.859987343773696,-44.91254351355064,84.8,,2021-02-25,628.0,1154.0,1152.0,1066.0,955.0,1183.0,-0.0387736699729486,-0.09349786426198387,-202.51111111111118,-0.012409071459135643,1.8375796178343948,0.9982668977469671,0.9253472222222222,2021-03-17,1.857416,3.0,2.0
-18.859987343773696,-44.91254351355064,4.94,,2021-04-26,413.0,716.0,459.0,617.0,482.0,807.0,0.14684014869888476,0.024442082890541977,-38.866666666666674,-0.05975049244911359,1.7336561743341405,0.6410614525139665,1.3442265795206971,2021-04-01,0.155116,4.0,2.0
-18.859987343773696,-44.91254351355064,2.14,,2021-05-24,307.0,519.0,490.0,925.0,1510.0,1758.0,0.30742049469964666,0.51,794.5777777777778,-0.544137022397892,1.6905537459283388,0.9441233140655106,1.8877551020408163,2021-06-20,0.009791,6.0,3.0
-18.859987343773696,-44.91254351355064,2.07,,2021-06-21,423.0,670.0,803.0,973.0,1665.0,1928.0,0.09572072072072071,0.3492706645056726,662.0,-0.4842186297151655,1.5839243498817968,1.1985074626865673,1.211706102117061,2021-07-20,0.002538,7.0,3.0
-18.859987343773696,-44.91254351355064,5.3,,2021-07-26,423.0,670.0,803.0,973.0,1665.0,1928.0,0.09572072072072071,0.3492706645056726,662.0,-0.4842186297151655,1.5839243498817968,1.1985074626865673,1.211706102117061,2021-07-20,0.002538,7.0,3.0
-18.859987343773696,-44.91254351355064,9.9,,2021-08-26,760.0,1148.0,1434.0,1708.0,2894.0,3013.0,0.08720560152768937,0.33733826247689463,1179.2888888888888,-0.4482095650084114,1.5105263157894737,1.2491289198606272,1.191073919107392,2021-09-18,0.006875,9.0,4.0
-18.859987343773696,-44.91254351355064,6.61,,2021-10-01,760.0,1148.0,1434.0,1708.0,2894.0,3013.0,0.08720560152768937,0.33733826247689463,1179.2888888888888,-0.4482095650084114,1.5105263157894737,1.2491289198606272,1.191073919107392,2021-09-18,0.006875,9.0,4.0
-18.859987343773696,-44.91254351355064,3.33,,2021-10-28,648.0,981.0,1216.0,1533.0,2604.0,2833.0,0.11531465987631866,0.3633507853403141,1100.5333333333333,-0.4855794441531201,1.5138888888888888,1.2395514780835881,1.2606907894736843,2021-09-28,0.825269,9.0,4.0
-18.817003085196035,-44.973802920136514,5.09,,2020-12-15,761.0,1300.0,1062.0,881.0,281.0,115.0,-0.09315491507977354,-0.5815338793745346,-612.6444444444444,0.8374558303886925,1.7082785808147174,0.816923076923077,0.8295668549905838,2021-01-01,3.468201,1.0,1.0
-18.817003085196035,-44.973802920136514,54.7,,2021-01-28,908.0,1564.0,1560.0,1330.0,507.0,291.0,-0.07958477508650519,-0.5094339622641509,-827.4000000000001,0.6862533692722372,1.722466960352423,0.9974424552429667,0.8525641025641025,2021-01-21,1.504331,1.0,1.0
-18.817003085196035,-44.973802920136514,14.4,,2021-02-23,581.0,843.0,426.0,345.0,164.0,127.0,-0.10505836575875487,-0.4440677966101695,-208.84444444444443,0.7381443298969073,1.450946643717728,0.505338078291815,0.8098591549295775,2021-03-17,1.857416,3.0,2.0
-18.817003085196035,-44.973802920136514,16.2,,2021-05-17,269.0,360.0,143.0,123.0,77.0,56.0,-0.07518796992481203,-0.3,-50.53333333333333,0.7307692307692307,1.338289962825279,0.3972222222222222,0.8601398601398601,2021-05-26,0.126343,5.0,2.0
-18.817003085196035,-44.973802920136514,2.89,,2021-05-21,269.0,360.0,143.0,123.0,77.0,56.0,-0.07518796992481203,-0.3,-50.53333333333333,0.7307692307692307,1.338289962825279,0.3972222222222222,0.8601398601398601,2021-05-26,0.126343,5.0,2.0
-18.817003085196035,-44.973802920136514,2.3,,2021-06-24,317.0,517.0,195.0,148.0,76.0,74.0,-0.13702623906705538,-0.43911439114391143,-97.48888888888888,0.7495769881556683,1.6309148264984228,0.3771760154738878,0.7589743589743589,2021-07-20,0.002538,7.0,3.0
-18.817003085196035,-44.973802920136514,7.03,,2021-07-26,317.0,517.0,195.0,148.0,76.0,74.0,-0.13702623906705538,-0.43911439114391143,-97.48888888888888,0.7495769881556683,1.6309148264984228,0.3771760154738878,0.7589743589743589,2021-07-20,0.002538,7.0,3.0
-18.817003085196035,-44.973802920136514,1.38,,2021-08-27,536.0,783.0,439.0,347.0,196.0,191.0,-0.11704834605597965,-0.3826771653543307,-198.9111111111111,0.6078028747433265,1.460820895522388,0.5606641123882503,0.7904328018223234,2021-09-18,0.006875,9.0,4.0
-18.817003085196035,-44.973802920136514,5.67,,2021-09-28,536.0,783.0,439.0,347.0,196.0,191.0,-0.11704834605597965,-0.3826771653543307,-198.9111111111111,0.6078028747433265,1.460820895522388,0.5606641123882503,0.7904328018223234,2021-09-18,0.006875,9.0,4.0
-18.817003085196035,-44.973802920136514,14.4,,2021-10-26,629.0,856.0,568.0,545.0,394.0,341.0,-0.020664869721473494,-0.18087318087318088,-133.6444444444444,0.4302422723475355,1.3608903020667726,0.6635514018691588,0.9595070422535211,2021-09-28,0.825269,9.0,4.0
-18.80904348419305,-45.01400112765511,11.1,,2020-12-15,6820.0,6864.0,6904.0,7426.0,7388.0,7280.0,0.036427076064200974,0.033865099356283235,417.1555555555551,-0.029411764705882353,1.0064516129032257,1.005827505827506,1.0756083429895713,2020-11-27,11.791575,11.0,4.0
-18.80904348419305,-45.01400112765511,13.0,,2021-01-28,955.0,1738.0,2440.0,1979.0,2916.0,2318.0,-0.10432224485177642,0.0888722927557879,497.68888888888887,-0.14299802761341224,1.8198952879581152,1.4039125431530495,0.8110655737704918,2021-01-21,3.366939,1.0,1.0
-18.80904348419305,-45.01400112765511,5.93,,2021-02-23,266.0,515.0,255.0,206.0,146.0,203.0,-0.10629067245119306,-0.2718204488778055,-99.75555555555556,0.43454038997214484,1.9360902255639099,0.49514563106796117,0.807843137254902,2021-03-22,4.841053,3.0,2.0
-18.80904348419305,-45.01400112765511,9.13,,2021-05-17,293.0,645.0,480.0,441.0,216.0,559.0,-0.04234527687296417,-0.3793103448275862,-278.0444444444444,0.07142857142857142,2.2013651877133107,0.7441860465116279,0.91875,2021-06-10,0.196616,6.0,3.0
-18.80904348419305,-45.01400112765511,1.64,,2021-05-24,293.0,645.0,480.0,441.0,216.0,559.0,-0.04234527687296417,-0.3793103448275862,-278.0444444444444,0.07142857142857142,2.2013651877133107,0.7441860465116279,0.91875,2021-06-10,0.196616,6.0,3.0
-18.80904348419305,-45.01400112765511,2.04,,2021-06-24,528.0,1116.0,1454.0,1403.0,1510.0,1472.0,-0.017850892544627232,0.018893387314439947,52.799999999999955,-0.1375579598145286,2.1136363636363638,1.3028673835125448,0.9649243466299863,2021-07-10,0.00997,7.0,3.0
-18.80904348419305,-45.01400112765511,4.35,,2021-07-26,778.0,1332.0,1780.0,1675.0,2090.0,1531.0,-0.030390738060781478,0.08010335917312661,354.26666666666665,-0.06950750960530912,1.712082262210797,1.3363363363363363,0.9410112359550562,2021-08-14,0.007913,8.0,3.0
-18.80904348419305,-45.01400112765511,2.63,,2021-08-27,778.0,1332.0,1780.0,1675.0,2090.0,1531.0,-0.030390738060781478,0.08010335917312661,354.26666666666665,-0.06950750960530912,1.712082262210797,1.3363363363363363,0.9410112359550562,2021-08-14,0.007913,8.0,3.0
-18.80904348419305,-45.01400112765511,13.7,,2021-09-28,1054.0,1788.0,2584.0,2690.0,3248.0,2979.0,0.020098596890405763,0.11385459533607682,593.7777777777778,-0.24984266834487098,1.6963946869070208,1.4451901565995526,1.0410216718266254,2021-09-03,0.009818,9.0,4.0
-18.80904348419305,-45.01400112765511,8.78,,2021-10-27,877.0,1494.0,2298.0,2787.0,2908.0,4081.0,0.09616519174041298,0.11717249327698809,293.02222222222235,-0.46403587443946187,1.7035347776510832,1.538152610441767,1.212793733681462,2021-09-28,0.825269,9.0,4.0
-18.84650494785296,-45.0764704534774,0.65,,2020-12-16,753.0,1130.0,1488.0,1205.0,1464.0,1503.0,-0.10508726327515781,-0.008130081300813009,-26.666666666666742,-0.1416635017090771,1.50066401062417,1.3168141592920355,0.8098118279569892,2020-11-27,11.791575,11.0,4.0
-18.84650494785296,-45.0764704534774,14.2,,2021-01-26,722.0,1208.0,984.0,813.0,505.0,635.0,-0.09515859766277128,-0.32169241101410345,-416.9555555555555,0.31090613130765055,1.6731301939058172,0.8145695364238411,0.8262195121951219,2021-01-21,3.366939,1.0,1.0
-18.84650494785296,-45.0764704534774,3.06,,2021-02-23,381.0,622.0,328.0,256.0,163.0,184.0,-0.1232876712328767,-0.3360488798370672,-139.39999999999998,0.543424317617866,1.6325459317585302,0.5273311897106109,0.7804878048780488,2021-03-22,4.841053,3.0,2.0
-18.84650494785296,-45.0764704534774,9.08,,2021-04-27,308.0,642.0,289.0,214.0,116.0,86.0,-0.14910536779324055,-0.4271604938271605,-136.9111111111111,0.7637362637362637,2.0844155844155843,0.4501557632398754,0.740484429065744,2021-04-01,0.155116,4.0,2.0
-18.84650494785296,-45.0764704534774,2.41,,2021-05-21,238.0,473.0,219.0,162.0,93.0,149.0,-0.14960629921259844,-0.40384615384615385,-113.55555555555554,0.5209003215434084,1.9873949579831933,0.4630021141649049,0.7397260273972602,2021-06-10,0.196616,6.0,3.0
-18.84650494785296,-45.0764704534774,3.9,,2021-06-25,336.0,560.0,341.0,237.0,145.0,222.0,-0.17993079584775087,-0.40329218106995884,-174.84444444444443,0.4322250639386189,1.6666666666666667,0.6089285714285714,0.6950146627565983,2021-07-10,0.00997,7.0,3.0
-18.84650494785296,-45.0764704534774,2.57,,2021-07-27,530.0,832.0,1090.0,863.0,993.0,1070.0,-0.11623143881208398,-0.04656745079212674,-93.44444444444434,-0.12513144058885384,1.569811320754717,1.3100961538461537,0.791743119266055,2021-08-14,0.007913,8.0,3.0
-18.84650494785296,-45.0764704534774,5.46,,2021-08-27,530.0,832.0,1090.0,863.0,993.0,1070.0,-0.11623143881208398,-0.04656745079212674,-93.44444444444434,-0.12513144058885384,1.569811320754717,1.3100961538461537,0.791743119266055,2021-08-14,0.007913,8.0,3.0
-18.84650494785296,-45.0764704534774,5.93,,2021-09-29,611.0,1056.0,1594.0,1297.0,1710.0,1610.0,-0.10273261847111725,0.035108958837772396,113.15555555555557,-0.2078019504876219,1.7283142389525368,1.509469696969697,0.8136762860727729,2021-09-03,0.009818,9.0,4.0
-18.84650494785296,-45.0764704534774,10.5,,2021-10-27,738.0,1198.0,1898.0,2052.0,2270.0,2648.0,0.0389873417721519,0.0892514395393474,238.66666666666674,-0.37701508060322414,1.6233062330623307,1.5843071786310519,1.0811380400421495,2021-09-28,0.825269,9.0,4.0
